exercicio;codigo_unidade_gestora;codigo_unidade_orcamentaria;nome_unidade_orcamentaria;numero_empenho;data_empenho;codigo_elemento;nome_elemento_despesa;codigo_funcao;nome_funcao;codigo_sub_funcao;nome_sub_funcao;codigo_programa;nome_programa;codigo_acao;nome_acao;nome_credor;codigo_credor;historico;valor_contratado;valor_realizado;valor_pago;;;;;;;;;
2025;201157;02080;Secretaria de Obras e Servicos Urbanos;'0000402;07/02/2025;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S 10 E DIESEL S 500), DESTINADO AO CAMINHÃO COMPACTADOR DE PLACA RUN-9I29/PB , PERTENCENTE A SECRETARIA DE OBRAS E SERVIÇOS URBANOS, DESTE MUNICIPIO.;11174.24;11174.24;11174.24;;;;;;;;;
2025;201157;02080;Secretaria de Obras e Servicos Urbanos;'0000409;10/02/2025;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM E GASOLINA ADITIVADA), DESTINADO A UMA ROÇADEIRA , PERTENCENTE A SECRETARIA DE OBRAS E SERVIÇOS URBANOS, DESTE MUNICIPIO.;132.01;132.01;132.01;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001138;24/03/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM), DESTINADO A UM CORSSA CLASSIC DE PLACA QFT-1488 , PERTENCENTE A SECRETARIA DE SAÚDE, DESTE MUNICIPIO. EM CONFORMIDADE COM OS REALINHAMNTOS DE PREÇO, REALIZADOS NOS DIAS 04 DE FEVEREIRO E 14 DE FEVEREIRO DO ANO EM CURSO.;1164.52;1164.52;1164.52;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001139;24/03/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL ) DESTINADO  AO VEICULO DE ONIBUS DE PLAQFP  5E66  E CONFORMIDADE AO REALHIMAMENTO DE PREÇO : PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025, SEGUNDO REALHIMENTO DIA 14/02/2025;2433.43;2433.43;2433.43;;;;;;;;;
2025;201157;02110;Fundo Municipal de Saude;'0001140;24/03/2025;30;Material de Consumo;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1002;SAUDE ACOLHEDORA, INTEGRAL, RESOLUTIVA E CIDADA ESSE E MEU LUGAR;2037;MANUTENCAO DO BLOCO DAS ACOES E SERVICOS PUBLICOS DE SAUDE-ATENCAO ESP;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S10), DESTINADO A UMA AMBULÂNCIA PLACA QSF-2743 , PERTENCENTE A SAMU, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025, SEGUNDO REALHIMENTO DIA 14/02/2025.;3778.0;3778.0;3778.0;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001141;24/03/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2010;MANUTENCAO DAS ATIVIDADES DO ENSINO FUNDAMENTAL;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA ) DESTINADO  AO VEICULO DE STRADA SKV 9F88 E DE CONFORMIDADE AO REALHIMAMENTO DE PREÇO : PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025, SEGUNDO REALHIMENTO DIA 14/02/2025;1433.88;1433.88;1433.88;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001142;24/03/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL ) DESTINADO  AO VEICULO DE ONIBUS DO VEICULO ONIBUS VW OFE -2E14 CONFORMIDADE AO REALHIMAMENTO DE PREÇO : PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025, SEGUNDO REALHIMENTO DIA 14/02/2025;1588.97;1588.97;1588.97;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001143;24/03/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL ) DESTINADO  AO VEICULO DE MICRO-ONIBUS PLACA QSD-6309, SEC.DE SAUDE, CONFORMIDADE A PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025, SEGUNDO REALHIMENTO DIA 14/02/2025;5684.97;5684.97;5684.97;;;;;;;;;
2025;201157;02110;Fundo Municipal de Saude;'0001144;24/03/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;1002;SAUDE ACOLHEDORA, INTEGRAL, RESOLUTIVA E CIDADA ESSE E MEU LUGAR;2035;MANUTENCAO DO BLOCO DAS ACOES E SERVICOS PUBLICOS DE SAUDE- ATENCAO PR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S10), DESTINADO A UM VEICULO FIAT TORO DE PLACA RLW-6A83 , PERTENCENTE A SECRETARIA DE SAÚDE, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;2150.46;2150.46;2150.46;;;;;;;;;
2025;201157;02110;Fundo Municipal de Saude;'0001145;24/03/2025;30;Material de Consumo;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1002;SAUDE ACOLHEDORA, INTEGRAL, RESOLUTIVA E CIDADA ESSE E MEU LUGAR;2037;MANUTENCAO DO BLOCO DAS ACOES E SERVICOS PUBLICOS DE SAUDE-ATENCAO ESP;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA), DESTINADO A VEICULO AMBULANCIA DE PLACA QSC-0594, PERTENCENTE A SECRETARIA DE SAÚDE, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;875.98;875.98;875.98;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001146;24/03/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2010;MANUTENCAO DAS ATIVIDADES DO ENSINO FUNDAMENTAL;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUN ) DESTINADO  AO VEICULO  SPN LTS DE PLACA TOZ-7B70 , SEC.DE EDUCAÇAO , CONFORMIDADE A PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025, SEGUNDO REALHIMENTO DIA 14/02/2025;4053.28;4053.28;4053.28;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001147;24/03/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM), DESTINADO A UM VEICULO GOL DE PLACA RLX-4A36, LOCADO A DISPOSIÇÃO  DA SECRETARIA DE SAÚDE, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;1377.86;1377.86;1377.86;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001148;24/03/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUN ) DESTINADO  AO VEICULO  MOTO HONDA DE PLACA MON-2370, SEC.DE SAUDE , CONFORMIDADE A PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025, SEGUNDO REALHIMENTO DIA 14/02/2025;45.04;45.04;45.04;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001149;24/03/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S10 ) DESTINADO  AO VEICULO  L200 DE PLACA QFN-9894, SEC.DE SAUDE , CONFORMIDADE A PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025, SEGUNDO REALHIMENTO DIA 14/02/2025;2556.13;2556.13;2556.13;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001150;24/03/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM ) DESTINADO  AO VEICULO  MOTO SHINERAY DE PLACA SLF-9G49, SEC.DE SAUDE , CONFORMIDADE A PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025, SEGUNDO REALHIMENTO DIA 14/02/2025;60.11;60.11;60.11;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001151;24/03/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (OLEO DIESEL S 10 E S 500 DESTINADO A UM VEICULO  AO VEICULO ONIBUS  V.W PLACA QFG 0103, DAS MANUTENTENÇAO DAS ATIVIDADES ESCOLARES , DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;3167.93;3167.93;3167.93;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001152;24/03/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM), DESTINADO A UM VEICULO GOL DE PLACA RLX-4A46, LOCADO A DISPOSIÇÃO  DA SECRETARIA DE SAÚDE, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;4107.41;4107.41;4107.41;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001153;24/03/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA) DESTINADO A UM VEICULO SHINERAY PLACA SLF-9G19, PERTENCENTE A SEC.DE SAUDE, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;19.56;19.56;19.56;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001154;24/03/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA) DESTINADO A VEICULO MOTO BIZ PLACA OFH-6327, PERTENCENTE A SEC.DE SAUDE, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;136.34;136.34;136.34;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001155;24/03/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL)  DESTINADO AO  VEICULO ONIBUS DE PLACA OFA PERTENCENTE A SEC.DE EDUCAÇAO  DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;4234.09;4234.09;4234.09;;;;;;;;;
2025;201157;02110;Fundo Municipal de Saude;'0001156;24/03/2025;30;Material de Consumo;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1002;SAUDE ACOLHEDORA, INTEGRAL, RESOLUTIVA E CIDADA ESSE E MEU LUGAR;2037;MANUTENCAO DO BLOCO DAS ACOES E SERVICOS PUBLICOS DE SAUDE-ATENCAO ESP;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA) DESTINADO A VEICULO AMBULÂNCIA PLACA RLQ-1D50, PERTENCENTE AO PRONTO ATENDIMENTO, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;2386.74;2386.74;2386.74;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001157;24/03/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S10) DESTINADO A VEICULO L200 PLACA QFN-9844, PERTENCENTE A SEC.DE SAUDE, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;2531.16;2531.16;2531.16;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001158;24/03/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA) DESTINADO A VEICULO UNO MILLE PLACA OXO-3828, PERTENCENTE A SEC.DE SAUDE, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;573.37;573.37;573.37;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001159;24/03/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM) DESTINADO A VEICULO SPIN PLACA QSE-6G62, PERTENCENTE A SEC.DE SAUDE, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;3556.17;3556.17;3556.17;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001160;24/03/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM) DESTINADO A VEICULO FIESTA PLACA OFC-4418, PERTENCENTE A SEC.DE SAUDE, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;123.8;123.8;123.8;;;;;;;;;
2025;201157;02010;Secretaria de Gestao;'0001161;24/03/2025;30;Material de Consumo;4;Administração;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2002;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE GESTAO;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM) DESTINADO A VEICULO PALIO WEEKEND PLACA OGG-6585, PERTENCENTE A SEC.DE GESTÃO, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;0.0;0.0;0.0;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001162;24/03/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S10) DESTINADO A VEICULO MICRO ONIBUS DE PLACA MOK 9B12 PERTENCENTE A SEC.DE EDUCAÇAO DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;1650.87;1650.87;1650.87;;;;;;;;;
2025;201157;02080;Secretaria de Obras e Servicos Urbanos;'0001163;24/03/2025;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (CASOLINA COMUM) DESTINADO A VEICULO STRADA DE PLACA KJW-8231 PERTENCENTE A SEC.DE OBRAS E SERVIÇOS URBANOS, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;978.2;978.2;978.2;;;;;;;;;
2025;201157;02080;Secretaria de Obras e Servicos Urbanos;'0001164;24/03/2025;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (CASOLINA COMUM) DESTINADO A UM CORTADOR DE GRAMAS CORT 01 PERTENCENTE A SEC.DE OBRAS E SERVIÇOS URBANOS, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;60.9;60.9;60.9;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001165;24/03/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S 10) DESTINADO A VEICULO ONIBUS DE PLACA RLW 8672 PERTENCENTE A SEC.DE EDUCAÇAO  , DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;3507.59;3507.59;3507.59;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001166;24/03/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S 10) DESTINADO A VEICULO MICRO ONIBUS DE PLACA MOK 6112 PERTENCENTE A SEC.DE EDUCAÇAO  , DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;3441.1;3441.1;3441.1;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001167;24/03/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S 10) DESTINADO A VEICULO  ONIBUS DE PLACA RLW -8672 PERTENCENTE A SEC.DE EDUCAÇAO  , DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;0.0;0.0;0.0;;;;;;;;;
2025;201157;02010;Secretaria de Gestao;'0001168;24/03/2025;30;Material de Consumo;4;Administração;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2002;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE GESTAO;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM) DESTINADO A VEICULO PALIO WEEKEND PLACA OGG-6585, PERTENCENTE A SEC.DE GESTÃO, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;1804.62;1804.62;1804.62;;;;;;;;;
2025;201157;02080;Secretaria de Obras e Servicos Urbanos;'0001169;24/03/2025;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S 10) DESTINADO A VEICULO CAMINHAO COMPACTADOR DE PLACA RUN-9I29, SEC.DE OBRAS, COLETA DE LIXO, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;7876.39;7876.39;7876.39;;;;;;;;;
